x,y,z
-9.798994974874366548e-01,4.648241206030151673e+00,-1.128317466730638596e+00
-9.296482412060296241e-01,4.648241206030151673e+00,-1.123519608090705280e+00
-8.793969849246225934e-01,4.648241206030151673e+00,-1.118974268326557775e+00
-8.291457286432155627e-01,4.648241206030151673e+00,-1.114681447438196304e+00
-7.788944723618085320e-01,4.648241206030151673e+00,-1.110641145425620868e+00
-7.286432160804015012e-01,4.648241206030151673e+00,-1.106853362288831466e+00
-6.783919597989944705e-01,4.648241206030151673e+00,-1.103318098027827876e+00
-6.281407035175874398e-01,4.648241206030151673e+00,-1.100035352642610542e+00
-5.778894472361804091e-01,4.648241206030151673e+00,-1.097005126133178798e+00
-5.276381909547733784e-01,4.648241206030151673e+00,-1.094227418499533311e+00
-4.773869346733663477e-01,4.648241206030151673e+00,-1.091702229741673635e+00
-4.271356783919593170e-01,4.648241206030151673e+00,-1.089429559859599994e+00
-3.768844221105522863e-01,4.648241206030151673e+00,-1.087409408853312165e+00
-3.266331658291452555e-01,4.648241206030151673e+00,-1.085641776722810370e+00
-2.763819095477382248e-01,4.648241206030151673e+00,-1.084126663468094609e+00
-2.261306532663311941e-01,4.648241206030151673e+00,-1.082864069089164882e+00
-1.758793969849241634e-01,4.648241206030151673e+00,-1.081853993586020968e+00
-1.256281407035171327e-01,4.648241206030151673e+00,-1.081096436958663087e+00
-7.537688442211010198e-02,4.648241206030151673e+00,-1.080591399207091019e+00
-2.512562814070307127e-02,4.648241206030151673e+00,-1.080338880331305207e+00
2.512562814070395945e-02,4.648241206030151673e+00,-1.080338880331305207e+00
7.537688442211099016e-02,4.648241206030151673e+00,-1.080591399207091019e+00
1.256281407035180209e-01,4.648241206030151673e+00,-1.081096436958663087e+00
1.758793969849250516e-01,4.648241206030151673e+00,-1.081853993586020968e+00
2.261306532663320823e-01,4.648241206030151673e+00,-1.082864069089164882e+00
2.763819095477391130e-01,4.648241206030151673e+00,-1.084126663468094609e+00
3.266331658291461437e-01,4.648241206030151673e+00,-1.085641776722810592e+00
3.768844221105531744e-01,4.648241206030151673e+00,-1.087409408853312165e+00
4.271356783919602051e-01,4.648241206030151673e+00,-1.089429559859599994e+00
4.773869346733672359e-01,4.648241206030151673e+00,-1.091702229741673635e+00
5.276381909547742666e-01,4.648241206030151673e+00,-1.094227418499533311e+00
5.778894472361812973e-01,4.648241206030151673e+00,-1.097005126133179020e+00
6.281407035175883280e-01,4.648241206030151673e+00,-1.100035352642610542e+00
6.783919597989953587e-01,4.648241206030151673e+00,-1.103318098027827876e+00
7.286432160804023894e-01,4.648241206030151673e+00,-1.106853362288831466e+00
7.788944723618094201e-01,4.648241206030151673e+00,-1.110641145425621090e+00
8.291457286432164508e-01,4.648241206030151673e+00,-1.114681447438196304e+00
8.793969849246234816e-01,4.648241206030151673e+00,-1.118974268326557775e+00
9.296482412060305123e-01,4.648241206030151673e+00,-1.123519608090705280e+00
9.798994974874375430e-01,4.648241206030151673e+00,-1.128317466730638596e+00
1.030150753768844574e+00,4.648241206030151673e+00,-1.133367844246357947e+00
1.080402010050251604e+00,4.648241206030151673e+00,-1.138670740637863110e+00
1.130653266331658635e+00,4.648241206030151673e+00,-1.144226155905154307e+00
1.180904522613065666e+00,4.648241206030151673e+00,-1.150034090048231539e+00
1.231155778894472697e+00,4.648241206030151673e+00,-1.156094543067094804e+00
1.281407035175879727e+00,4.648241206030151673e+00,-1.162407514961743882e+00
1.331658291457286758e+00,4.648241206030151673e+00,-1.168973005732178994e+00
1.381909547738693789e+00,4.648241206030151673e+00,-1.175791015378399917e+00
1.432160804020100819e+00,4.648241206030151673e+00,-1.182861543900406875e+00
1.482412060301507850e+00,4.648241206030151673e+00,-1.190184591298200090e+00
1.532663316582914881e+00,4.648241206030151673e+00,-1.197760157571778894e+00
1.582914572864321912e+00,4.648241206030151673e+00,-1.205588242721143732e+00
1.633165829145728942e+00,4.648241206030151673e+00,-1.213668846746294827e+00
1.683417085427135973e+00,4.648241206030151673e+00,-1.222001969647231734e+00
1.733668341708543004e+00,4.648241206030151673e+00,-1.230587611423954453e+00
1.783919597989950034e+00,4.648241206030151673e+00,-1.239425772076463206e+00
1.834170854271357065e+00,4.648241206030151673e+00,-1.248516451604757993e+00
1.884422110552764096e+00,4.648241206030151673e+00,-1.257859650008838592e+00
1.934673366834171127e+00,4.648241206030151673e+00,-1.267455367288705448e+00
1.984924623115578157e+00,4.648241206030151673e+00,-1.277303603444357893e+00
2.035175879396985188e+00,4.648241206030151673e+00,-1.287404358475796595e+00
2.085427135678392219e+00,4.648241206030151673e+00,-1.297757632383021109e+00
2.135678391959799249e+00,4.648241206030151673e+00,-1.308363425166031657e+00
2.185929648241206280e+00,4.648241206030151673e+00,-1.319221736824828017e+00
2.236180904522613311e+00,4.648241206030151673e+00,-1.330332567359410634e+00
2.286432160804020342e+00,4.648241206030151673e+00,-1.341695916769779062e+00
2.336683417085427372e+00,4.648241206030151673e+00,-1.353311785055933303e+00
2.386934673366834403e+00,4.648241206030151673e+00,-1.365180172217873800e+00
2.437185929648241434e+00,4.648241206030151673e+00,-1.377301078255599887e+00
2.487437185929648464e+00,4.648241206030151673e+00,-1.389674503169112452e+00
2.537688442211055495e+00,4.648241206030151673e+00,-1.402300446958410607e+00
2.587939698492462526e+00,4.648241206030151673e+00,-1.415178909623494796e+00
2.638190954773869557e+00,4.648241206030151673e+00,-1.428309891164365020e+00
2.688442211055276587e+00,4.648241206030151673e+00,-1.441693391581021277e+00
2.738693467336683618e+00,4.648241206030151673e+00,-1.455329410873463347e+00
2.788944723618090649e+00,4.648241206030151673e+00,-1.469217949041691451e+00
2.839195979899497679e+00,4.648241206030151673e+00,-1.483359006085705367e+00
2.889447236180904710e+00,4.648241206030151673e+00,-1.497752582005505317e+00
2.939698492462311741e+00,4.648241206030151673e+00,-1.512398676801091302e+00
2.989949748743718771e+00,4.648241206030151673e+00,-1.527297290472463320e+00
3.040201005025126690e+00,4.648241206030151673e+00,-1.542448423019621373e+00
3.090452261306532833e+00,4.648241206030151673e+00,-1.557852074442565016e+00
3.140703517587940752e+00,4.648241206030151673e+00,-1.573508244741295137e+00
3.190954773869346894e+00,4.648241206030151673e+00,-1.589416933915810848e+00
3.241206030150754813e+00,4.648241206030151673e+00,-1.605578141966112593e+00
3.291457286432160956e+00,4.648241206030151673e+00,-1.621991868892199928e+00
3.341708542713568875e+00,4.648241206030151673e+00,-1.638658114694074186e+00
3.391959798994975017e+00,4.648241206030151673e+00,-1.655576879371733368e+00
3.442211055276382936e+00,4.648241206030151673e+00,-1.672748162925179471e+00
3.492462311557789079e+00,4.648241206030151673e+00,-1.690171965354410499e+00
3.542713567839196998e+00,4.648241206030151673e+00,-1.707848286659428449e+00
3.592964824120603140e+00,4.648241206030151673e+00,-1.725777126840231990e+00
3.643216080402011059e+00,4.648241206030151673e+00,-1.743958485896821786e+00
3.693467336683417201e+00,4.648241206030151673e+00,-1.762392363829196729e+00
3.743718592964825120e+00,4.648241206030151673e+00,-1.781078760637358371e+00
3.793969849246231263e+00,4.648241206030151673e+00,-1.800017676321305604e+00
3.844221105527639182e+00,4.648241206030151673e+00,-1.819209110881039093e+00
3.894472361809045324e+00,4.648241206030151673e+00,-1.838653064316558172e+00
3.944723618090453243e+00,4.648241206030151673e+00,-1.858349536627863730e+00
3.994974874371859386e+00,4.648241206030151673e+00,-1.878298527814954655e+00
4.045226130653267305e+00,4.648241206030151673e+00,-1.898500037877832280e+00
4.095477386934673447e+00,4.648241206030151673e+00,-1.918954066816495274e+00
4.145728643216081366e+00,4.648241206030151673e+00,-1.939660614630944524e+00
4.195979899497487509e+00,4.648241206030151673e+00,-1.960619681321179142e+00
4.246231155778895427e+00,4.648241206030151673e+00,-1.981831266887200682e+00
4.296482412060301570e+00,4.648241206030151673e+00,-2.003295371329007146e+00
4.346733668341709489e+00,4.648241206030151673e+00,-2.025011994646600755e+00
4.396984924623115631e+00,4.648241206030151673e+00,-2.046981136839979065e+00
4.447236180904523550e+00,4.648241206030151673e+00,-2.069202797909144742e+00
4.497487437185929693e+00,4.648241206030151673e+00,-2.091676977854095121e+00
4.547738693467337612e+00,4.648241206030151673e+00,-2.114403676674831978e+00
4.597989949748743754e+00,4.648241206030151673e+00,-2.137382894371354869e+00
4.648241206030151673e+00,4.648241206030151673e+00,-2.160614630943663794e+00
4.698492462311557816e+00,4.648241206030151673e+00,-2.184098886391757866e+00
4.748743718592965735e+00,4.648241206030151673e+00,-2.207835660715639303e+00
4.798994974874371877e+00,4.648241206030151673e+00,-2.231824953915305887e+00
4.849246231155779796e+00,4.648241206030151673e+00,-2.256066765990758505e+00
4.899497487437185939e+00,4.648241206030151673e+00,-2.280561096941996713e+00
4.949748743718593857e+00,4.648241206030151673e+00,-2.305307946769021843e+00
5.000000000000000000e+00,4.648241206030151673e+00,-2.330307315471832119e+00
-5.000000000000000000e+00,4.698492462311557816e+00,-2.353791570919926190e+00
-4.949748743718592969e+00,4.698492462311557816e+00,-2.328792202217115914e+00
-4.899497487437185939e+00,4.698492462311557816e+00,-2.304045352390091228e+00
-4.849246231155778908e+00,4.698492462311557816e+00,-2.279551021438852576e+00
-4.798994974874371877e+00,4.698492462311557816e+00,-2.255309209363399958e+00
-4.748743718592964846e+00,4.698492462311557816e+00,-2.231319916163733375e+00
-4.698492462311557816e+00,4.698492462311557816e+00,-2.207583141839852381e+00
-4.648241206030150785e+00,4.698492462311557816e+00,-2.184098886391757866e+00
-4.597989949748743754e+00,4.698492462311557816e+00,-2.160867149819448940e+00
-4.547738693467336724e+00,4.698492462311557816e+00,-2.137887932122926493e+00
-4.497487437185929693e+00,4.698492462311557816e+00,-2.115161233302189636e+00
-4.447236180904522662e+00,4.698492462311557816e+00,-2.092687053357238369e+00
-4.396984924623115631e+00,4.698492462311557816e+00,-2.070465392288073581e+00
-4.346733668341708601e+00,4.698492462311557816e+00,-2.048496250094694382e+00
-4.296482412060301570e+00,4.698492462311557816e+00,-2.026779626777101662e+00
-4.246231155778894539e+00,4.698492462311557816e+00,-2.005315522335294531e+00
-4.195979899497487509e+00,4.698492462311557816e+00,-1.984103936769273657e+00
-4.145728643216080478e+00,4.698492462311557816e+00,-1.963144870079038595e+00
-4.095477386934673447e+00,4.698492462311557816e+00,-1.942438322264589345e+00
-4.045226130653266416e+00,4.698492462311557816e+00,-1.921984293325926130e+00
-3.994974874371859386e+00,4.698492462311557816e+00,-1.901782783263048726e+00
-3.944723618090452355e+00,4.698492462311557816e+00,-1.881833792075957801e+00
-3.894472361809045324e+00,4.698492462311557816e+00,-1.862137319764652243e+00
-3.844221105527638294e+00,4.698492462311557816e+00,-1.842693366329132942e+00
-3.793969849246231263e+00,4.698492462311557816e+00,-1.823501931769399675e+00
-3.743718592964824232e+00,4.698492462311557816e+00,-1.804563016085452443e+00
-3.693467336683417201e+00,4.698492462311557816e+00,-1.785876619277291244e+00
-3.643216080402010171e+00,4.698492462311557816e+00,-1.767442741344915635e+00
-3.592964824120603140e+00,4.698492462311557816e+00,-1.749261382288326061e+00
-3.542713567839196109e+00,4.698492462311557816e+00,-1.731332542107522743e+00
-3.492462311557789079e+00,4.698492462311557816e+00,-1.713656220802505015e+00
-3.442211055276382048e+00,4.698492462311557816e+00,-1.696232418373273321e+00
-3.391959798994975017e+00,4.698492462311557816e+00,-1.679061134819827883e+00
-3.341708542713567986e+00,4.698492462311557816e+00,-1.662142370142168257e+00
-3.291457286432160956e+00,4.698492462311557816e+00,-1.645476124340294444e+00
-3.241206030150753925e+00,4.698492462311557816e+00,-1.629062397414206886e+00
-3.190954773869346894e+00,4.698492462311557816e+00,-1.612901189363904919e+00
-3.140703517587939864e+00,4.698492462311557816e+00,-1.596992500189389208e+00
-3.090452261306532833e+00,4.698492462311557816e+00,-1.581336329890659531e+00
-3.040201005025125802e+00,4.698492462311557816e+00,-1.565932678467715444e+00
-2.989949748743718327e+00,4.698492462311557816e+00,-1.550781545920557392e+00
-2.939698492462311297e+00,4.698492462311557816e+00,-1.535882932249185595e+00
-2.889447236180904266e+00,4.698492462311557816e+00,-1.521236837453599389e+00
-2.839195979899497235e+00,4.698492462311557816e+00,-1.506843261533799661e+00
-2.788944723618090205e+00,4.698492462311557816e+00,-1.492702204489785522e+00
-2.738693467336683174e+00,4.698492462311557816e+00,-1.478813666321557418e+00
-2.688442211055276143e+00,4.698492462311557816e+00,-1.465177647029115349e+00
-2.638190954773869112e+00,4.698492462311557816e+00,-1.451794146612459091e+00
-2.587939698492462082e+00,4.698492462311557816e+00,-1.438663165071589090e+00
-2.537688442211055051e+00,4.698492462311557816e+00,-1.425784702406504900e+00
-2.487437185929648020e+00,4.698492462311557816e+00,-1.413158758617206745e+00
-2.437185929648240990e+00,4.698492462311557816e+00,-1.400785333703694402e+00
-2.386934673366833959e+00,4.698492462311557816e+00,-1.388664427665968093e+00
-2.336683417085426928e+00,4.698492462311557816e+00,-1.376796040504027818e+00
-2.286432160804019897e+00,4.698492462311557816e+00,-1.365180172217873134e+00
-2.236180904522612867e+00,4.698492462311557816e+00,-1.353816822807504705e+00
-2.185929648241205836e+00,4.698492462311557816e+00,-1.342705992272922533e+00
-2.135678391959798805e+00,4.698492462311557816e+00,-1.331847680614125951e+00
-2.085427135678391775e+00,4.698492462311557816e+00,-1.321241887831115402e+00
-2.035175879396984744e+00,4.698492462311557816e+00,-1.310888613923890889e+00
-1.984924623115577713e+00,4.698492462311557816e+00,-1.300787858892452187e+00
-1.934673366834170682e+00,4.698492462311557816e+00,-1.290939622736799519e+00
-1.884422110552763652e+00,4.698492462311557816e+00,-1.281343905456932886e+00
-1.834170854271356621e+00,4.698492462311557816e+00,-1.272000707052852286e+00
-1.783919597989949590e+00,4.698492462311557816e+00,-1.262910027524557499e+00
-1.733668341708542560e+00,4.698492462311557816e+00,-1.254071866872048746e+00
-1.683417085427135529e+00,4.698492462311557816e+00,-1.245486225095325805e+00
-1.633165829145728498e+00,4.698492462311557816e+00,-1.237153102194389120e+00
-1.582914572864321467e+00,4.698492462311557816e+00,-1.229072498169238248e+00
-1.532663316582914437e+00,4.698492462311557816e+00,-1.221244413019873409e+00
-1.482412060301507406e+00,4.698492462311557816e+00,-1.213668846746294161e+00
-1.432160804020100375e+00,4.698492462311557816e+00,-1.206345799348501391e+00
-1.381909547738693345e+00,4.698492462311557816e+00,-1.199275270826494211e+00
-1.331658291457286314e+00,4.698492462311557816e+00,-1.192457261180273287e+00
-1.281407035175879283e+00,4.698492462311557816e+00,-1.185891770409838175e+00
-1.231155778894472252e+00,4.698492462311557816e+00,-1.179578798515188875e+00
-1.180904522613065222e+00,4.698492462311557816e+00,-1.173518345496325832e+00
-1.130653266331658191e+00,4.698492462311557816e+00,-1.167710411353248601e+00
-1.080402010050251160e+00,4.698492462311557816e+00,-1.162154996085957404e+00
-1.030150753768844130e+00,4.698492462311557816e+00,-1.156852099694452018e+00
-9.798994974874366548e-01,4.698492462311557816e+00,-1.151801722178732890e+00
-9.296482412060296241e-01,4.698492462311557816e+00,-1.147003863538799573e+00
-8.793969849246225934e-01,4.698492462311557816e+00,-1.142458523774652068e+00
-8.291457286432155627e-01,4.698492462311557816e+00,-1.138165702886290820e+00
-7.788944723618085320e-01,4.698492462311557816e+00,-1.134125400873715162e+00
-7.286432160804015012e-01,4.698492462311557816e+00,-1.130337617736925981e+00
-6.783919597989944705e-01,4.698492462311557816e+00,-1.126802353475922391e+00
-6.281407035175874398e-01,4.698492462311557816e+00,-1.123519608090704835e+00
-5.778894472361804091e-01,4.698492462311557816e+00,-1.120489381581273092e+00
-5.276381909547733784e-01,4.698492462311557816e+00,-1.117711673947627604e+00
-4.773869346733663477e-01,4.698492462311557816e+00,-1.115186485189767929e+00
-4.271356783919593170e-01,4.698492462311557816e+00,-1.112913815307694287e+00
-3.768844221105522863e-01,4.698492462311557816e+00,-1.110893664301406458e+00
-3.266331658291452555e-01,4.698492462311557816e+00,-1.109126032170904663e+00
-2.763819095477382248e-01,4.698492462311557816e+00,-1.107610918916189124e+00
-2.261306532663311941e-01,4.698492462311557816e+00,-1.106348324537259176e+00
-1.758793969849241634e-01,4.698492462311557816e+00,-1.105338249034115261e+00
-1.256281407035171327e-01,4.698492462311557816e+00,-1.104580692406757381e+00
-7.537688442211010198e-02,4.698492462311557816e+00,-1.104075654655185534e+00
-2.512562814070307127e-02,4.698492462311557816e+00,-1.103823135779399500e+00
2.512562814070395945e-02,4.698492462311557816e+00,-1.103823135779399500e+00
7.537688442211099016e-02,4.698492462311557816e+00,-1.104075654655185534e+00
1.256281407035180209e-01,4.698492462311557816e+00,-1.104580692406757603e+00
1.758793969849250516e-01,4.698492462311557816e+00,-1.105338249034115261e+00
2.261306532663320823e-01,4.698492462311557816e+00,-1.106348324537259176e+00
2.763819095477391130e-01,4.698492462311557816e+00,-1.107610918916189124e+00
3.266331658291461437e-01,4.698492462311557816e+00,-1.109126032170904885e+00
3.768844221105531744e-01,4.698492462311557816e+00,-1.110893664301406458e+00
4.271356783919602051e-01,4.698492462311557816e+00,-1.112913815307694287e+00
4.773869346733672359e-01,4.698492462311557816e+00,-1.115186485189767929e+00
5.276381909547742666e-01,4.698492462311557816e+00,-1.117711673947627604e+00
5.778894472361812973e-01,4.698492462311557816e+00,-1.120489381581273314e+00
6.281407035175883280e-01,4.698492462311557816e+00,-1.123519608090704835e+00
6.783919597989953587e-01,4.698492462311557816e+00,-1.126802353475922391e+00
7.286432160804023894e-01,4.698492462311557816e+00,-1.130337617736925981e+00
7.788944723618094201e-01,4.698492462311557816e+00,-1.134125400873715384e+00
8.291457286432164508e-01,4.698492462311557816e+00,-1.138165702886290820e+00
8.793969849246234816e-01,4.698492462311557816e+00,-1.142458523774652068e+00
9.296482412060305123e-01,4.698492462311557816e+00,-1.147003863538799573e+00
9.798994974874375430e-01,4.698492462311557816e+00,-1.151801722178732890e+00
1.030150753768844574e+00,4.698492462311557816e+00,-1.156852099694452241e+00
1.080402010050251604e+00,4.698492462311557816e+00,-1.162154996085957404e+00
1.130653266331658635e+00,4.698492462311557816e+00,-1.167710411353248601e+00
1.180904522613065666e+00,4.698492462311557816e+00,-1.173518345496325832e+00
1.231155778894472697e+00,4.698492462311557816e+00,-1.179578798515189098e+00
1.281407035175879727e+00,4.698492462311557816e+00,-1.185891770409838175e+00
1.331658291457286758e+00,4.698492462311557816e+00,-1.192457261180273287e+00
1.381909547738693789e+00,4.698492462311557816e+00,-1.199275270826494211e+00
1.432160804020100819e+00,4.698492462311557816e+00,-1.206345799348501391e+00
1.482412060301507850e+00,4.698492462311557816e+00,-1.213668846746294161e+00
1.532663316582914881e+00,4.698492462311557816e+00,-1.221244413019873409e+00
1.582914572864321912e+00,4.698492462311557816e+00,-1.229072498169238248e+00
1.633165829145728942e+00,4.698492462311557816e+00,-1.237153102194389120e+00
1.683417085427135973e+00,4.698492462311557816e+00,-1.245486225095325805e+00
1.733668341708543004e+00,4.698492462311557816e+00,-1.254071866872048746e+00
1.783919597989950034e+00,4.698492462311557816e+00,-1.262910027524557499e+00
1.834170854271357065e+00,4.698492462311557816e+00,-1.272000707052852286e+00
1.884422110552764096e+00,4.698492462311557816e+00,-1.281343905456932886e+00
1.934673366834171127e+00,4.698492462311557816e+00,-1.290939622736799519e+00
1.984924623115578157e+00,4.698492462311557816e+00,-1.300787858892452409e+00
2.035175879396985188e+00,4.698492462311557816e+00,-1.310888613923890889e+00
2.085427135678392219e+00,4.698492462311557816e+00,-1.321241887831115402e+00
2.135678391959799249e+00,4.698492462311557816e+00,-1.331847680614125951e+00
2.185929648241206280e+00,4.698492462311557816e+00,-1.342705992272922533e+00
2.236180904522613311e+00,4.698492462311557816e+00,-1.353816822807504927e+00
2.286432160804020342e+00,4.698492462311557816e+00,-1.365180172217873356e+00
2.336683417085427372e+00,4.698492462311557816e+00,-1.376796040504027818e+00
2.386934673366834403e+00,4.698492462311557816e+00,-1.388664427665968093e+00
2.437185929648241434e+00,4.698492462311557816e+00,-1.400785333703694402e+00
2.487437185929648464e+00,4.698492462311557816e+00,-1.413158758617206745e+00
2.537688442211055495e+00,4.698492462311557816e+00,-1.425784702406505122e+00
2.587939698492462526e+00,4.698492462311557816e+00,-1.438663165071589090e+00
2.638190954773869557e+00,4.698492462311557816e+00,-1.451794146612459313e+00
2.688442211055276587e+00,4.698492462311557816e+00,-1.465177647029115571e+00
2.738693467336683618e+00,4.698492462311557816e+00,-1.478813666321557641e+00
2.788944723618090649e+00,4.698492462311557816e+00,-1.492702204489785744e+00
2.839195979899497679e+00,4.698492462311557816e+00,-1.506843261533799661e+00
2.889447236180904710e+00,4.698492462311557816e+00,-1.521236837453599833e+00
2.939698492462311741e+00,4.698492462311557816e+00,-1.535882932249185817e+00
2.989949748743718771e+00,4.698492462311557816e+00,-1.550781545920557836e+00
3.040201005025126690e+00,4.698492462311557816e+00,-1.565932678467715888e+00
3.090452261306532833e+00,4.698492462311557816e+00,-1.581336329890659531e+00
3.140703517587940752e+00,4.698492462311557816e+00,-1.596992500189389430e+00
3.190954773869346894e+00,4.698492462311557816e+00,-1.612901189363904919e+00
3.241206030150754813e+00,4.698492462311557816e+00,-1.629062397414207108e+00
3.291457286432160956e+00,4.698492462311557816e+00,-1.645476124340294444e+00
3.341708542713568875e+00,4.698492462311557816e+00,-1.662142370142168257e+00
3.391959798994975017e+00,4.698492462311557816e+00,-1.679061134819827883e+00
3.442211055276382936e+00,4.698492462311557816e+00,-1.696232418373273987e+00
3.492462311557789079e+00,4.698492462311557816e+00,-1.713656220802505015e+00
3.542713567839196998e+00,4.698492462311557816e+00,-1.731332542107522743e+00
3.592964824120603140e+00,4.698492462311557816e+00,-1.749261382288326061e+00
3.643216080402011059e+00,4.698492462311557816e+00,-1.767442741344915857e+00
3.693467336683417201e+00,4.698492462311557816e+00,-1.785876619277291244e+00
3.743718592964825120e+00,4.698492462311557816e+00,-1.804563016085452887e+00
3.793969849246231263e+00,4.698492462311557816e+00,-1.823501931769399675e+00
3.844221105527639182e+00,4.698492462311557816e+00,-1.842693366329133609e+00
3.894472361809045324e+00,4.698492462311557816e+00,-1.862137319764652243e+00
3.944723618090453243e+00,4.698492462311557816e+00,-1.881833792075958245e+00
3.994974874371859386e+00,4.698492462311557816e+00,-1.901782783263048726e+00
4.045226130653267305e+00,4.698492462311557816e+00,-1.921984293325926574e+00
4.095477386934673447e+00,4.698492462311557816e+00,-1.942438322264589345e+00
4.145728643216081366e+00,4.698492462311557816e+00,-1.963144870079038595e+00
4.195979899497487509e+00,4.698492462311557816e+00,-1.984103936769273657e+00
4.246231155778895427e+00,4.698492462311557816e+00,-2.005315522335295420e+00
4.296482412060301570e+00,4.698492462311557816e+00,-2.026779626777101662e+00
4.346733668341709489e+00,4.698492462311557816e+00,-2.048496250094694826e+00
4.396984924623115631e+00,4.698492462311557816e+00,-2.070465392288073581e+00
4.447236180904523550e+00,4.698492462311557816e+00,-2.092687053357239257e+00
4.497487437185929693e+00,4.698492462311557816e+00,-2.115161233302189636e+00
4.547738693467337612e+00,4.698492462311557816e+00,-2.137887932122926493e+00
4.597989949748743754e+00,4.698492462311557816e+00,-2.160867149819448940e+00
4.648241206030151673e+00,4.698492462311557816e+00,-2.184098886391757866e+00
4.698492462311557816e+00,4.698492462311557816e+00,-2.207583141839852381e+00
4.748743718592965735e+00,4.698492462311557816e+00,-2.231319916163733375e+00
4.798994974874371877e+00,4.698492462311557816e+00,-2.255309209363399958e+00
4.849246231155779796e+00,4.698492462311557816e+00,-2.279551021438853020e+00
4.899497487437185939e+00,4.698492462311557816e+00,-2.304045352390091228e+00
4.949748743718593857e+00,4.698492462311557816e+00,-2.328792202217116358e+00
5.000000000000000000e+00,4.698492462311557816e+00,-2.353791570919926190e+00
-5.000000000000000000e+00,4.748743718592965735e+00,-2.377528345243807628e+00
-4.949748743718592969e+00,4.748743718592965735e+00,-2.352528976540996908e+00
-4.899497487437185939e+00,4.748743718592965735e+00,-2.327782126713972222e+00
-4.849246231155778908e+00,4.748743718592965735e+00,-2.303287795762733570e+00
-4.798994974874371877e+00,4.748743718592965735e+00,-2.279045983687281396e+00
-4.748743718592964846e+00,4.748743718592965735e+00,-2.255056690487614368e+00
-4.698492462311557816e+00,4.748743718592965735e+00,-2.231319916163733375e+00
-4.648241206030150785e+00,4.748743718592965735e+00,-2.207835660715638859e+00
-4.597989949748743754e+00,4.748743718592965735e+00,-2.184603924143330378e+00
-4.547738693467336724e+00,4.748743718592965735e+00,-2.161624706446807487e+00
-4.497487437185929693e+00,4.748743718592965735e+00,-2.138898007626070630e+00
-4.447236180904522662e+00,4.748743718592965735e+00,-2.116423827681119807e+00
-4.396984924623115631e+00,4.748743718592965735e+00,-2.094202166611954574e+00
-4.346733668341708601e+00,4.748743718592965735e+00,-2.072233024418575376e+00
-4.296482412060301570e+00,4.748743718592965735e+00,-2.050516401100982655e+00
-4.246231155778894539e+00,4.748743718592965735e+00,-2.029052296659175969e+00
-4.195979899497487509e+00,4.748743718592965735e+00,-2.007840711093154873e+00
-4.145728643216080478e+00,4.748743718592965735e+00,-1.986881644402919589e+00
-4.095477386934673447e+00,4.748743718592965735e+00,-1.966175096588470783e+00
-4.045226130653266416e+00,4.748743718592965735e+00,-1.945721067649807123e+00
-3.994974874371859386e+00,4.748743718592965735e+00,-1.925519557586930164e+00
-3.944723618090452355e+00,4.748743718592965735e+00,-1.905570566399838794e+00
-3.894472361809045324e+00,4.748743718592965735e+00,-1.885874094088533681e+00
-3.844221105527638294e+00,4.748743718592965735e+00,-1.866430140653014380e+00
-3.793969849246231263e+00,4.748743718592965735e+00,-1.847238706093281113e+00
-3.743718592964824232e+00,4.748743718592965735e+00,-1.828299790409333436e+00
-3.693467336683417201e+00,4.748743718592965735e+00,-1.809613393601172238e+00
-3.643216080402010171e+00,4.748743718592965735e+00,-1.791179515668796851e+00
-3.592964824120603140e+00,4.748743718592965735e+00,-1.772998156612207499e+00
-3.542713567839196109e+00,4.748743718592965735e+00,-1.755069316431403736e+00
-3.492462311557789079e+00,4.748743718592965735e+00,-1.737392995126386008e+00
-3.442211055276382048e+00,4.748743718592965735e+00,-1.719969192697154536e+00
-3.391959798994975017e+00,4.748743718592965735e+00,-1.702797909143708877e+00
-3.341708542713567986e+00,4.748743718592965735e+00,-1.685879144466049251e+00
-3.291457286432160956e+00,4.748743718592965735e+00,-1.669212898664175437e+00
-3.241206030150753925e+00,4.748743718592965735e+00,-1.652799171738087880e+00
-3.190954773869346894e+00,4.748743718592965735e+00,-1.636637963687786357e+00
-3.140703517587939864e+00,4.748743718592965735e+00,-1.620729274513270424e+00
-3.090452261306532833e+00,4.748743718592965735e+00,-1.605073104214540525e+00
-3.040201005025125802e+00,4.748743718592965735e+00,-1.589669452791596660e+00
-2.989949748743718327e+00,4.748743718592965735e+00,-1.574518320244438829e+00
-2.939698492462311297e+00,4.748743718592965735e+00,-1.559619706573066811e+00
-2.889447236180904266e+00,4.748743718592965735e+00,-1.544973611777480826e+00
-2.839195979899497235e+00,4.748743718592965735e+00,-1.530580035857680654e+00
-2.788944723618090205e+00,4.748743718592965735e+00,-1.516438978813666738e+00
-2.738693467336683174e+00,4.748743718592965735e+00,-1.502550440645438634e+00
-2.688442211055276143e+00,4.748743718592965735e+00,-1.488914421352996564e+00
-2.638190954773869112e+00,4.748743718592965735e+00,-1.475530920936340307e+00
-2.587939698492462082e+00,4.748743718592965735e+00,-1.462399939395470083e+00
-2.537688442211055051e+00,4.748743718592965735e+00,-1.449521476730386116e+00
-2.487437185929648020e+00,4.748743718592965735e+00,-1.436895532941087739e+00
-2.437185929648240990e+00,4.748743718592965735e+00,-1.424522108027575396e+00
-2.386934673366833959e+00,4.748743718592965735e+00,-1.412401201989849309e+00
